,ISBN,title,author,publish_year,image_url,avg_rating,num_of_ratings
531,1551668912,Thursday'S At Eight,Debbie Macomber,2002,http://images.amazon.com/images/P/1551668912.01.MZZZZZZZ.jpg,2.4444444444444446,72
532,0375703861,White Teeth: A Novel,Zadie Smith,2001,http://images.amazon.com/images/P/0375703861.01.MZZZZZZZ.jpg,2.8597560975609757,164
533,0440967694,The Outsiders,S. E. Hinton,1993,http://images.amazon.com/images/P/0440967694.01.MZZZZZZZ.jpg,3.7027027027027026,74
534,0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg,3.3256880733944953,218
535,0312924585,Silence of the Lambs,Thomas Harris,1991,http://images.amazon.com/images/P/0312924585.01.MZZZZZZZ.jpg,3.9872340425531916,235
536,0385479565,The Hot Zone,Richard Preston,1995,http://images.amazon.com/images/P/0385479565.01.MZZZZZZZ.jpg,2.9384615384615387,195
537,0312274920,Round Ireland With a Fridge,Tony Hawks,2001,http://images.amazon.com/images/P/0312274920.01.MZZZZZZZ.jpg,3.375,96
538,0425162443,The Rapture of Canaan,Sheri Reynolds,1997,http://images.amazon.com/images/P/0425162443.01.MZZZZZZZ.jpg,2.739795918367347,196
539,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,http://images.amazon.com/images/P/0515132020.01.MZZZZZZZ.jpg,2.8666666666666667,210
540,0515131229,Dance upon the Air (Three Sisters Island Trilogy),Nora Roberts,2003,http://images.amazon.com/images/P/0515131229.01.MZZZZZZZ.jpg,3.2713178294573644,258
541,0446679364,The Future Homemakers of America,Laurie Graham,2002,http://images.amazon.com/images/P/0446679364.01.MZZZZZZZ.jpg,3.28,75
542,0312199430,One Thousand White Women : The Journals of May Dodd: A Novel,Jim Fergus,1999,http://images.amazon.com/images/P/0312199430.01.MZZZZZZZ.jpg,4.148648648648648,74
543,038079487X,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,http://images.amazon.com/images/P/038079487X.01.MZZZZZZZ.jpg,3.4739336492890995,211
544,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,http://images.amazon.com/images/P/0684872153.01.MZZZZZZZ.jpg,3.3374233128834354,326
545,0060926317,Mutant Message Down Under,Marlo Morgan,1995,http://images.amazon.com/images/P/0060926317.01.MZZZZZZZ.jpg,3.1789473684210527,95
546,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,http://images.amazon.com/images/P/0312421273.01.MZZZZZZZ.jpg,3.3161290322580643,155
547,0440241162,Nerd in Shining Armor,Vicki Lewis Thompson,2003,http://images.amazon.com/images/P/0440241162.01.MZZZZZZZ.jpg,2.5625,96
548,0786866586,Shopgirl : A Novella,Steve Martin,2000,http://images.amazon.com/images/P/0786866586.01.MZZZZZZZ.jpg,2.94,100
549,0156007754,Blindness (Harvest Book),Jose Saramago,1999,http://images.amazon.com/images/P/0156007754.01.MZZZZZZZ.jpg,4.351648351648351,91
550,0064407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,http://images.amazon.com/images/P/0064407675.01.MZZZZZZZ.jpg,3.673076923076923,104
551,0380977788,Coraline,Neil Gaiman,2002,http://images.amazon.com/images/P/0380977788.01.MZZZZZZZ.jpg,4.504347826086956,115
552,0441304834,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,http://images.amazon.com/images/P/0441304834.01.MZZZZZZZ.jpg,4.311111111111111,90
553,0553571818,Long After Midnight,IRIS JOHANSEN,1997,http://images.amazon.com/images/P/0553571818.01.MZZZZZZZ.jpg,2.196078431372549,102
554,0441790348,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,1995,http://images.amazon.com/images/P/0441790348.01.MZZZZZZZ.jpg,4.615384615384615,130
555,0553573403,"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R.R. Martin,1997,http://images.amazon.com/images/P/0553573403.01.MZZZZZZZ.jpg,4.2988505747126435,87
556,0345391055,Disclosure,Michael Crichton,1994,http://images.amazon.com/images/P/0345391055.01.MZZZZZZZ.jpg,2.2162162162162162,259
557,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,http://images.amazon.com/images/P/0375760911.01.MZZZZZZZ.jpg,3.3125,112
558,0515131083,Plantation: A Lowcountry Tale,Dorothea Benton Frank,2001,http://images.amazon.com/images/P/0515131083.01.MZZZZZZZ.jpg,2.6133333333333333,75
559,0374129983,The Corrections,Jonathan Franzen,2001,http://images.amazon.com/images/P/0374129983.01.MZZZZZZZ.jpg,3.1203007518796992,133
560,1931561648,The Time Traveler's Wife (Today Show Book Club #15),Audrey Niffenegger,2003,http://images.amazon.com/images/P/1931561648.01.MZZZZZZZ.jpg,4.2,75
561,1576737330,The Prayer of Jabez: Breaking Through to the Blessed Life,Bruce Wilkinson,2000,http://images.amazon.com/images/P/1576737330.01.MZZZZZZZ.jpg,3.2222222222222223,99
562,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,http://images.amazon.com/images/P/0316601950.01.MZZZZZZZ.jpg,3.5933098591549295,568
563,1573227331,About a Boy,Nick Hornby,1999,http://images.amazon.com/images/P/1573227331.01.MZZZZZZZ.jpg,3.9047619047619047,105
564,080411918X,A Patchwork Planet,ANNE TYLER,2001,http://images.amazon.com/images/P/080411918X.01.MZZZZZZZ.jpg,2.6831683168316833,101
565,1551668653,Getting Rid Of Bradley,Jennifer Crusie,2001,http://images.amazon.com/images/P/1551668653.01.MZZZZZZZ.jpg,2.466666666666667,75
566,0066214122,Prey: A Novel,Michael Crichton,2002,http://images.amazon.com/images/P/0066214122.01.MZZZZZZZ.jpg,3.722513089005236,191
567,0375502238,Blessings,ANNA QUINDLEN,2002,http://images.amazon.com/images/P/0375502238.01.MZZZZZZZ.jpg,3.013793103448276,145
568,0440202043,Shell Seekers,Rosamunde Pilcher,1996,http://images.amazon.com/images/P/0440202043.01.MZZZZZZZ.jpg,2.3333333333333335,135
569,0451183665,A Case of Need,Michael Crichton,1994,http://images.amazon.com/images/P/0451183665.01.MZZZZZZZ.jpg,2.2198952879581153,191
570,0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,http://images.amazon.com/images/P/0399150897.01.MZZZZZZZ.jpg,3.1481481481481484,135
571,074322535X,Gap Creek: The Story of a Marriage,Robert Morgan,2001,http://images.amazon.com/images/P/074322535X.01.MZZZZZZZ.jpg,3.1704545454545454,88
572,0316693286,Pop Goes the Weasel,James Patterson,1999,http://images.amazon.com/images/P/0316693286.01.MZZZZZZZ.jpg,2.9555555555555557,90
573,0451180429,The Quiet Game,Greg Iles,2000,http://images.amazon.com/images/P/0451180429.01.MZZZZZZZ.jpg,2.717948717948718,78
574,0373250126,Milkrun,Sarah Mlynowski,2001,http://images.amazon.com/images/P/0373250126.01.MZZZZZZZ.jpg,3.325,80
575,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,http://images.amazon.com/images/P/038550926X.01.MZZZZZZZ.jpg,2.9722222222222223,144
576,0671004530,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,3.314432989690722,194
577,0060959037,Prodigal Summer: A Novel,Barbara Kingsolver,2001,http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg,4.450592885375494,253
578,0312244266,Winter Solstice,Rosamunde Pilcher,2000,http://images.amazon.com/images/P/0312244266.01.MZZZZZZZ.jpg,2.8969072164948453,97
579,0452282829,We Were the Mulvaneys,Joyce Carol Oates,1996,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,2.8684210526315788,342
580,034540761X,The Final Judgment,Richard North Patterson,1997,http://images.amazon.com/images/P/034540761X.01.MZZZZZZZ.jpg,2.2637362637362637,91
581,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,http://images.amazon.com/images/P/0385722206.01.MZZZZZZZ.jpg,3.6572438162544167,283
582,0142001430,Year of Wonders,Geraldine Brooks,2002,http://images.amazon.com/images/P/0142001430.01.MZZZZZZZ.jpg,4.331360946745562,169
583,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg,2.8910505836575875,257
584,031242227X,Running with Scissors: A Memoir,Augusten Burroughs,2003,http://images.amazon.com/images/P/031242227X.01.MZZZZZZZ.jpg,3.546583850931677,161
585,0440235596,Tara Road,Maeve Binchy,2000,http://images.amazon.com/images/P/0440235596.01.MZZZZZZZ.jpg,2.88,250
586,0441627404,The Once and Future King,T. H. White,1987,http://images.amazon.com/images/P/0441627404.01.MZZZZZZZ.jpg,3.1506849315068495,73
587,038549081X,The Handmaid's Tale : A Novel,Margaret Atwood,1998,http://images.amazon.com/images/P/038549081X.01.MZZZZZZZ.jpg,4.117647058823529,136
588,0439139597,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,http://images.amazon.com/images/P/0439139597.01.MZZZZZZZ.jpg,6.541237113402062,194
589,0441005489,"Redwall (Redwall, Book 1)",Brian Jacques,1998,http://images.amazon.com/images/P/0441005489.01.MZZZZZZZ.jpg,3.734042553191489,94
590,0440180295,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,http://images.amazon.com/images/P/0440180295.01.MZZZZZZZ.jpg,4.094674556213017,169
591,0449003795,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,2.6486486486486487,222
592,1551668998,Beach House,Mary Alice Monroe,2002,http://images.amazon.com/images/P/1551668998.01.MZZZZZZZ.jpg,2.9279279279279278,111
593,044651862X,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,http://images.amazon.com/images/P/044651862X.01.MZZZZZZZ.jpg,2.795698924731183,186
594,043935806X,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,http://images.amazon.com/images/P/043935806X.01.MZZZZZZZ.jpg,5.57185628742515,334
595,042513525X,Hideaway,Dean R. Koontz,1992,http://images.amazon.com/images/P/042513525X.01.MZZZZZZZ.jpg,2.5179856115107913,139
596,0451156609,The Tommyknockers,Stephen King,1994,http://images.amazon.com/images/P/0451156609.01.MZZZZZZZ.jpg,3.1588235294117646,170
597,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,http://images.amazon.com/images/P/1400031354.01.MZZZZZZZ.jpg,3.9752475247524752,202
598,0671695169,Midnight Whispers (Cutler),V.C. Andrews,1992,http://images.amazon.com/images/P/0671695169.01.MZZZZZZZ.jpg,2.142857142857143,77
599,0671695142,Twilight's Child (Cutler),V.C. Andrews,1992,http://images.amazon.com/images/P/0671695142.01.MZZZZZZZ.jpg,1.8421052631578947,76
600,0446608955,A Walk to Remember,Nicholas Sparks,2000,http://images.amazon.com/images/P/0446608955.01.MZZZZZZZ.jpg,3.4295774647887325,284
601,0440204194,Firefly Summer,Maeve Binchy,1989,http://images.amazon.com/images/P/0440204194.01.MZZZZZZZ.jpg,2.4065934065934065,91
602,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,4.2727272727272725,154
603,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,http://images.amazon.com/images/P/014038572X.01.MZZZZZZZ.jpg,4.46067415730337,89
604,0440241073,The Summons,John Grisham,2002,http://images.amazon.com/images/P/0440241073.01.MZZZZZZZ.jpg,3.1951754385964914,456
605,0451190521,The Green Mile: The Mouse on the Mile (Green Mile Series),Stephen King,1996,http://images.amazon.com/images/P/0451190521.01.MZZZZZZZ.jpg,3.5694444444444446,72
606,0451190491,The Two Dead Girls (Green Mile Series),Stephen King,1996,http://images.amazon.com/images/P/0451190491.01.MZZZZZZZ.jpg,3.788235294117647,85
607,0449227421,The Third Twin,Ken Follett,1997,http://images.amazon.com/images/P/0449227421.01.MZZZZZZZ.jpg,2.0091743119266057,109
608,0446606324,The Winner,David Baldacci,1998,http://images.amazon.com/images/P/0446606324.01.MZZZZZZZ.jpg,2.6143790849673203,153
609,0446670251,The Virgin Suicides,Jeffrey Eugenides,1994,http://images.amazon.com/images/P/0446670251.01.MZZZZZZZ.jpg,3.772972972972973,185
610,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,http://images.amazon.com/images/P/0425154092.01.MZZZZZZZ.jpg,3.296943231441048,229
611,0425179613,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,2001,http://images.amazon.com/images/P/0425179613.01.MZZZZZZZ.jpg,3.3191489361702127,94
612,0671014196,The Summerhouse,Jude Deveraux,2002,http://images.amazon.com/images/P/0671014196.01.MZZZZZZZ.jpg,2.6363636363636362,187
613,0871136791,Cold Mountain,Charles Frazier,1997,http://images.amazon.com/images/P/0871136791.01.MZZZZZZZ.jpg,3.3089005235602094,191
614,0553380095,The Heart of a Woman,Maya Angelou,1997,http://images.amazon.com/images/P/0553380095.01.MZZZZZZZ.jpg,3.3132530120481927,83
615,0385475721,The Blind Assassin,Margaret Atwood,2000,http://images.amazon.com/images/P/0385475721.01.MZZZZZZZ.jpg,3.048076923076923,104
616,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,2.6363636363636362,176
617,0345389964,A Son of the Circus,John Irving,1995,http://images.amazon.com/images/P/0345389964.01.MZZZZZZZ.jpg,2.5324675324675323,77
618,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,http://images.amazon.com/images/P/0679751521.01.MZZZZZZZ.jpg,3.22972972972973,148
619,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,http://images.amazon.com/images/P/0312966091.01.MZZZZZZZ.jpg,3.4598214285714284,224
620,0375504613,A Short Guide to a Happy Life,ANNA QUINDLEN,2000,http://images.amazon.com/images/P/0375504613.01.MZZZZZZZ.jpg,4.346153846153846,78
621,0671001795,Two for the Dough,Janet Evanovich,1996,http://images.amazon.com/images/P/0671001795.01.MZZZZZZZ.jpg,3.4644194756554305,267
622,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,http://images.amazon.com/images/P/0553274295.01.MZZZZZZZ.jpg,4.410714285714286,112
623,0375413634,The Emperor of Ocean Park (Today Show Book Club #1),Stephen L. Carter,2002,http://images.amazon.com/images/P/0375413634.01.MZZZZZZZ.jpg,3.2395833333333335,96
624,0679439382,The Little Friend,Donna Tartt,2002,http://images.amazon.com/images/P/0679439382.01.MZZZZZZZ.jpg,2.2873563218390807,87
625,0804108749,Saint Maybe,ANNE TYLER,1992,http://images.amazon.com/images/P/0804108749.01.MZZZZZZZ.jpg,2.727272727272727,99
626,0425121631,Rules of Prey,John Sandford,1992,http://images.amazon.com/images/P/0425121631.01.MZZZZZZZ.jpg,2.5757575757575757,99
627,0425153975,The Eyes of Darkness,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425153975.01.MZZZZZZZ.jpg,2.773913043478261,115
628,0425119653,Mutation,Robin Cook,1991,http://images.amazon.com/images/P/0425119653.01.MZZZZZZZ.jpg,2.352272727272727,88
629,0553579983,And Then You Die,Iris Johansen,1998,http://images.amazon.com/images/P/0553579983.01.MZZZZZZZ.jpg,2.351063829787234,94
630,0399149325,Portrait of a Killer: Jack the Ripper -- Case Closed,Patricia Cornwell,2002,http://images.amazon.com/images/P/0399149325.01.MZZZZZZZ.jpg,2.734513274336283,113
631,0446611808,Envy,Sandra Brown,2002,http://images.amazon.com/images/P/0446611808.01.MZZZZZZZ.jpg,2.734265734265734,143
632,0425178579,Betrayal in Death,Nora Roberts,2001,http://images.amazon.com/images/P/0425178579.01.MZZZZZZZ.jpg,2.465909090909091,88
633,0553802496,Odd Thomas,Dean Koontz,2003,http://images.amazon.com/images/P/0553802496.01.MZZZZZZZ.jpg,3.8,80
634,0316603287,The Lake House,James Patterson,2003,http://images.amazon.com/images/P/0316603287.01.MZZZZZZZ.jpg,3.3085106382978724,94
635,0451208765,Sleep No More,Greg Iles,2003,http://images.amazon.com/images/P/0451208765.01.MZZZZZZZ.jpg,3.0816326530612246,98
636,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,http://images.amazon.com/images/P/0345423402.01.MZZZZZZZ.jpg,3.876543209876543,81
637,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,http://images.amazon.com/images/P/0312144075.01.MZZZZZZZ.jpg,3.176470588235294,102
638,0786868619,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,2001,http://images.amazon.com/images/P/0786868619.01.MZZZZZZZ.jpg,3.175675675675676,74
639,0451167317,The Dark Half,Stephen King,1994,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,3.392156862745098,153
640,0345396936,Cry to Heaven,Anne Rice,1995,http://images.amazon.com/images/P/0345396936.01.MZZZZZZZ.jpg,2.8823529411764706,85
641,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg,3.0428015564202333,257
642,0446670111,Einstein's Dreams,Alan Lightman,1994,http://images.amazon.com/images/P/0446670111.01.MZZZZZZZ.jpg,4.13265306122449,98
643,0312979096,Now You See Me,Tina Wainscott,2002,http://images.amazon.com/images/P/0312979096.01.MZZZZZZZ.jpg,3.352272727272727,88
644,0553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990,http://images.amazon.com/images/P/0553284789.01.MZZZZZZZ.jpg,2.5527950310559007,161
645,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,http://images.amazon.com/images/P/0553279556.01.MZZZZZZZ.jpg,2.7870967741935484,155
646,0451191013,The Regulators,Stephen King,2002,http://images.amazon.com/images/P/0451191013.01.MZZZZZZZ.jpg,2.3636363636363638,77
647,0671701231,The Anastasia Syndrome,Mary Higgins Clark,1991,http://images.amazon.com/images/P/0671701231.01.MZZZZZZZ.jpg,1.815217391304348,92
648,0446605409,Plum Island,Nelson DeMille,1998,http://images.amazon.com/images/P/0446605409.01.MZZZZZZZ.jpg,3.1607142857142856,112
649,0553280414,A Separate Peace,John Knowles,1985,http://images.amazon.com/images/P/0553280414.01.MZZZZZZZ.jpg,4.0,99
650,0373484232,Stanislaski Sisters,Nora Roberts,2001,http://images.amazon.com/images/P/0373484232.01.MZZZZZZZ.jpg,2.2413793103448274,87
651,0345366239,The Eight,Katherine Neville,1995,http://images.amazon.com/images/P/0345366239.01.MZZZZZZZ.jpg,2.9456521739130435,92
652,0451163524,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,1997,http://images.amazon.com/images/P/0451163524.01.MZZZZZZZ.jpg,3.484536082474227,97
653,0452280621,Beloved,Toni Morrison,1998,http://images.amazon.com/images/P/0452280621.01.MZZZZZZZ.jpg,2.8559322033898304,118
654,0451166582,The Eyes of the Dragon,Stephen King,2001,http://images.amazon.com/images/P/0451166582.01.MZZZZZZZ.jpg,4.050632911392405,79
655,0671026011,The Empty Chair,Jeffery Deaver,2001,http://images.amazon.com/images/P/0671026011.01.MZZZZZZZ.jpg,2.5876288659793816,97
656,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,http://images.amazon.com/images/P/0609804138.01.MZZZZZZZ.jpg,3.490566037735849,212
657,0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,http://images.amazon.com/images/P/0345439104.01.MZZZZZZZ.jpg,3.8128342245989306,187
658,0061031410,Courting Trouble,Lisa Scottoline,2003,http://images.amazon.com/images/P/0061031410.01.MZZZZZZZ.jpg,2.591549295774648,71
659,0553575384,To Say Nothing of the Dog,Connie Willis,1998,http://images.amazon.com/images/P/0553575384.01.MZZZZZZZ.jpg,3.3684210526315788,76
660,0061031070,Moving Target,Elizabeth Lowell,2002,http://images.amazon.com/images/P/0061031070.01.MZZZZZZZ.jpg,2.4155844155844157,77
661,0425180638,The Last Precinct,Patricia Cornwell,2001,http://images.amazon.com/images/P/0425180638.01.MZZZZZZZ.jpg,2.790909090909091,220
662,0312924801,September,Rosamunde Pilcher,1991,http://images.amazon.com/images/P/0312924801.01.MZZZZZZZ.jpg,2.4554455445544554,101
663,0316693251,Roses Are Red,James Patterson,2000,http://images.amazon.com/images/P/0316693251.01.MZZZZZZZ.jpg,3.53125,96
664,0679735909,Possession : A Romance,A.S. BYATT,1991,http://images.amazon.com/images/P/0679735909.01.MZZZZZZZ.jpg,2.5531914893617023,141
665,0449221490,L Is for Lawless,Sue Grafton,1996,http://images.amazon.com/images/P/0449221490.01.MZZZZZZZ.jpg,2.5244755244755246,143
666,0060921145,Animal Dreams,Barbara Kingsolver,1991,http://images.amazon.com/images/P/0060921145.01.MZZZZZZZ.jpg,3.216867469879518,166
667,0425121259,The Servants of Twilight,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425121259.01.MZZZZZZZ.jpg,2.7934782608695654,92
668,0553572210,Silent Treatment,Michael Palmer,1996,http://images.amazon.com/images/P/0553572210.01.MZZZZZZZ.jpg,1.670731707317073,82
669,0446353205,The Charm School,Nelson DeMille,1989,http://images.amazon.com/images/P/0446353205.01.MZZZZZZZ.jpg,1.975,80
670,0440224853,The Ghost,Danielle Steel,1998,http://images.amazon.com/images/P/0440224853.01.MZZZZZZZ.jpg,2.5375,80
671,0345404114,Sleepers,Lorenzo Carcaterra,1996,http://images.amazon.com/images/P/0345404114.01.MZZZZZZZ.jpg,2.7394957983193278,119
672,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,http://images.amazon.com/images/P/0671027662.01.MZZZZZZZ.jpg,2.5288461538461537,104
673,0345427637,The Angel of Darkness,Caleb Carr,1998,http://images.amazon.com/images/P/0345427637.01.MZZZZZZZ.jpg,2.2580645161290325,155
674,0671042572,Jewel (Oprah's Book Club),Bret Lott,1999,http://images.amazon.com/images/P/0671042572.01.MZZZZZZZ.jpg,2.5,126
675,0451209907,Quentins,Maeve Binchy,2003,http://images.amazon.com/images/P/0451209907.01.MZZZZZZZ.jpg,3.3736263736263736,91
676,0449221512,I Is for Innocent,Sue Grafton,1994,http://images.amazon.com/images/P/0449221512.01.MZZZZZZZ.jpg,2.567901234567901,162
677,1400031362,Morality for Beautiful Girls (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,http://images.amazon.com/images/P/1400031362.01.MZZZZZZZ.jpg,3.0703125,128
678,0449223612,N Is for Noose,Sue Grafton,1999,http://images.amazon.com/images/P/0449223612.01.MZZZZZZZ.jpg,2.265432098765432,162
679,0440998050,A Wrinkle in Time,Madeleine L'Engle,1976,http://images.amazon.com/images/P/0440998050.01.MZZZZZZZ.jpg,4.243589743589744,156
680,1565122968,Gap Creek: A Novel,Robert Morgan,2000,http://images.amazon.com/images/P/1565122968.01.MZZZZZZZ.jpg,2.78494623655914,93
681,0679745203,The English Patient,Michael Ondaatje,1996,http://images.amazon.com/images/P/0679745203.01.MZZZZZZZ.jpg,3.1556603773584904,212
682,0375705198,Amy and Isabelle : A novel,ELIZABETH STROUT,2000,http://images.amazon.com/images/P/0375705198.01.MZZZZZZZ.jpg,2.4838709677419355,93
683,0671670689,Dawn (Cutler),V.C. Andrews,1990,http://images.amazon.com/images/P/0671670689.01.MZZZZZZZ.jpg,2.306122448979592,98
684,0446605581,Fat Tuesday,Sandra Brown,1998,http://images.amazon.com/images/P/0446605581.01.MZZZZZZZ.jpg,1.5393258426966292,89
685,0316693294,Cat and Mouse,James Patterson,1997,http://images.amazon.com/images/P/0316693294.01.MZZZZZZZ.jpg,3.9078947368421053,76
686,0553574663,The Grilling Season,Diane Mott Davidson,1998,http://images.amazon.com/images/P/0553574663.01.MZZZZZZZ.jpg,2.8095238095238093,84
687,0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,http://images.amazon.com/images/P/0553279378.01.MZZZZZZZ.jpg,3.137142857142857,175
688,0553292722,Still Waters,TAMI HOAG,1992,http://images.amazon.com/images/P/0553292722.01.MZZZZZZZ.jpg,2.1285714285714286,140
689,0345354621,The Terminal Man,Michael Crichton,1988,http://images.amazon.com/images/P/0345354621.01.MZZZZZZZ.jpg,2.3655913978494625,93
690,0446391301,Geek Love,Katherine Dunn,1993,http://images.amazon.com/images/P/0446391301.01.MZZZZZZZ.jpg,4.0875,80
691,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,http://images.amazon.com/images/P/0440224705.01.MZZZZZZZ.jpg,2.6739130434782608,92
692,0312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2003,http://images.amazon.com/images/P/0312983867.01.MZZZZZZZ.jpg,3.5555555555555554,162
693,0345459202,Big Stone Gap,Adriana Trigiani,2003,http://images.amazon.com/images/P/0345459202.01.MZZZZZZZ.jpg,3.710526315789474,76
694,1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,http://images.amazon.com/images/P/1400031346.01.MZZZZZZZ.jpg,3.7264150943396226,106
695,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,http://images.amazon.com/images/P/0425147584.01.MZZZZZZZ.jpg,1.9733333333333334,150
696,0684853507,BAG OF BONES : A NOVEL,Stephen King,1998,http://images.amazon.com/images/P/0684853507.01.MZZZZZZZ.jpg,4.430379746835443,79
697,0670865796,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),Jacquelyn Mitchard,1996,http://images.amazon.com/images/P/0670865796.01.MZZZZZZZ.jpg,2.6402877697841727,139
698,0316603570,3rd Degree,James Patterson,2004,http://images.amazon.com/images/P/0316603570.01.MZZZZZZZ.jpg,4.0375,80
699,0425192725,Q Is for Quarry,Sue Grafton,2003,http://images.amazon.com/images/P/0425192725.01.MZZZZZZZ.jpg,3.5338983050847457,118
700,0375412530,Back When We Were Grownups: A Novel,ANNE TYLER,2001,http://images.amazon.com/images/P/0375412530.01.MZZZZZZZ.jpg,3.4193548387096775,93
701,0553569031,Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994,http://images.amazon.com/images/P/0553569031.01.MZZZZZZZ.jpg,2.272727272727273,88
702,0804114609,Patty Jane's House of Curl,Lorna Landvik,1999,http://images.amazon.com/images/P/0804114609.01.MZZZZZZZ.jpg,2.788732394366197,71
703,0517122707,A Confederacy of Dunces,John Kennedy Toole,1995,http://images.amazon.com/images/P/0517122707.01.MZZZZZZZ.jpg,3.4545454545454546,77
704,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,http://images.amazon.com/images/P/031298328X.01.MZZZZZZZ.jpg,2.189542483660131,153
705,0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,http://images.amazon.com/images/P/0345435168.01.MZZZZZZZ.jpg,3.3955223880597014,134
706,0380730847,The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,2002,http://images.amazon.com/images/P/0380730847.01.MZZZZZZZ.jpg,2.575221238938053,113
707,0440221595,The Glass Lake,Maeve Binchy,1996,http://images.amazon.com/images/P/0440221595.01.MZZZZZZZ.jpg,3.075862068965517,145
708,0525947299,No Second  Chance,Harlan Coben,2003,http://images.amazon.com/images/P/0525947299.01.MZZZZZZZ.jpg,3.875,72
709,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,http://images.amazon.com/images/P/0671038443.01.MZZZZZZZ.jpg,2.966666666666667,90
710,0440222656,The Horse Whisperer,Nicholas Evans,1996,http://images.amazon.com/images/P/0440222656.01.MZZZZZZZ.jpg,2.4833333333333334,420
